2026-01-04 07:51:59,125 | INFO | config.enhanced_config_manager | Timing config loaded: enabled=False
2026-01-04 12:17:17,404 | INFO | src.core.warmup_manager | Strategy managers warmed up for 0 symbols
2026-01-04 12:17:17,404 | INFO | src.core.warmup_manager |   ✅ Completed: warmup_strategies (0.00s, 0 data points)
2026-01-04 12:17:17,404 | INFO | src.core.warmup_manager |   🔄 Executing: validate_warmup
2026-01-04 12:17:17,405 | ERROR | src.core.warmup_manager | Warmup validation failed: No indicators calculated
2026-01-04 12:17:17,405 | ERROR | src.core.warmup_manager |   ❌ Failed: validate_warmup (0.00s) - No indicators calculated
2026-01-04 12:17:17,405 | ERROR | src.core.warmup_manager | ❌ Warmup FAILED with 2 task failures
2026-01-04 12:17:17,405 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 12:17:17,406 | INFO | src.core.warmup_manager | WARMUP SUMMARY
2026-01-04 12:17:17,406 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 12:17:17,406 | INFO | src.core.warmup_manager | Status: FAILED
2026-01-04 12:17:17,406 | INFO | src.core.warmup_manager | Duration: 2.73 seconds
2026-01-04 12:17:17,406 | INFO | src.core.warmup_manager | Symbols warmed: 10/10
2026-01-04 12:17:17,407 | INFO | src.core.warmup_manager | Tasks completed: 4/6
2026-01-04 12:17:17,407 | INFO | src.core.warmup_manager | Failed tasks: 2
2026-01-04 12:17:17,407 | ERROR | src.core.warmup_manager |   - warmup_regime: 'close'
2026-01-04 12:17:17,407 | ERROR | src.core.warmup_manager |   - validate_warmup: No indicators calculated
2026-01-04 12:17:17,407 | INFO | src.core.warmup_manager | Indicator Status:
2026-01-04 12:17:17,408 | INFO | src.core.warmup_manager |   ❌ SMA_20
2026-01-04 12:17:17,408 | INFO | src.core.warmup_manager |   ❌ SMA_50
2026-01-04 12:17:17,408 | INFO | src.core.warmup_manager |   ❌ EMA_12
2026-01-04 12:17:17,408 | INFO | src.core.warmup_manager |   ❌ EMA_26
2026-01-04 12:17:17,409 | INFO | src.core.warmup_manager |   ❌ RSI_14
2026-01-04 12:17:17,409 | INFO | src.core.warmup_manager |   ❌ MACD
2026-01-04 12:17:17,409 | INFO | src.core.warmup_manager |   ❌ ATR_14
2026-01-04 12:17:17,409 | INFO | src.core.warmup_manager |   ❌ BOLLINGER_BANDS
2026-01-04 12:17:17,409 | INFO | src.core.warmup_manager | ============================================================
2026-01-04 12:17:17,410 | INFO | src.utils.sector_manager | Sector manager initialized
2026-01-04 12:17:17,410 | INFO | src.core.risk_manager | Risk Manager initialized with comprehensive risk controls
2026-01-04 12:17:17,410 | INFO | src.core.risk_governor | Added risk rule: EmergencyStop (priority: 5)
2026-01-04 12:17:17,410 | INFO | src.core.risk_governor | Added risk rule: MarketHours (priority: 10)
2026-01-04 12:17:17,410 | INFO | src.core.risk_governor | Added risk rule: DailyLossLimit (priority: 15)
2026-01-04 12:17:17,411 | INFO | src.core.risk_governor | Added risk rule: VolatilityAdjustment (priority: 25)
2026-01-04 12:17:17,411 | INFO | src.core.risk_governor | Risk Governor initialized with 4 risk rules
2026-01-04 12:17:17,411 | INFO | src.core.warmup_manager | WarmupManager initialized for 100 symbols with 60 days lookback
2026-01-04 12:17:17,411 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 12:17:17,411 | INFO | src.core.realtime_monitor | Real-time market monitor initialized with 60s update interval
2026-01-04 12:17:17,411 | INFO | src.core.data_risk_mitigator | Data source risk mitigator initialized
2026-01-04 12:17:17,411 | INFO | src.strategies.market_detector | Registered real-time callbacks for market events
2026-01-04 12:17:17,411 | INFO | src.core.realtime_monitor | Started monitoring 0 symbols
2026-01-04 12:17:17,411 | INFO | src.strategies.market_detector | Enhanced real-time market detector initialized
2026-01-04 12:17:17,412 | INFO | src.core.regime_weighting | Regime-aware strategy weighting system initialized
2026-01-04 12:17:17,412 | INFO | src.strategies.gap_trading | Gap trading strategy initialized
2026-01-04 12:17:17,412 | INFO | src.strategies.momentum_adaptive | Momentum adaptive strategy initialized
2026-01-04 12:17:17,412 | INFO | src.strategies.volatility_regime | Volatility regime strategy initialized
2026-01-04 12:17:17,412 | INFO | src.core.confidence_manager | Reactive confidence manager initialized
2026-01-04 12:17:17,412 | INFO | src.strategies.correlation_sync | Correlation sync strategy initialized with reactive confidence management
2026-01-04 12:17:17,412 | INFO | src.strategies.adaptive_manager | Adaptive strategy manager initialized with regime-aware weighting in AUTO mode
2026-01-04 12:17:17,412 | INFO | src.core.engine | Adaptive strategies initialized successfully
2026-01-04 12:17:17,412 | INFO | src.core.engine | Trading engine initialized with timing intelligence disabled
2026-01-04 12:17:17,412 | INFO | src.core.engine | Trading engine initialized with enhanced risk management
2026-01-04 12:17:17,413 | INFO | src.execution.adapter | Initialized PAPER execution adapter
2026-01-04 12:17:17,413 | INFO | src.broker.zerodha | ZerodhaBroker initialized in PAPER mode
2026-01-04 12:17:17,413 | INFO | src.broker.zerodha | Paper trading: No real connection required
2026-01-04 12:17:17,413 | INFO | src.execution.paper | Paper trading initialized
2026-01-04 12:17:17,413 | INFO | src.execution.paper | Paper trading mode initialized
2026-01-04 12:17:17,416 | INFO | src.core.system_arming | Added kill switch: emergency_file (Critical)
2026-01-04 12:17:17,416 | INFO | src.core.system_arming | Added kill switch: daily_loss_limit (Critical)
2026-01-04 12:17:17,416 | INFO | src.core.system_arming | Added kill switch: capital_availability (Critical)
2026-01-04 12:17:17,416 | INFO | src.core.system_arming | Added kill switch: market_hours (Non-critical)
2026-01-04 12:17:17,417 | INFO | src.core.system_arming | Added kill switch: system_health (Critical)
2026-01-04 12:17:17,417 | INFO | src.core.system_arming | Added kill switch: config_integrity (Critical)
2026-01-04 12:17:17,417 | INFO | src.core.system_arming | Added kill switch: state_integrity (Critical)
2026-01-04 12:17:17,417 | INFO | src.core.system_arming | System Arming initialized with 7 kill switches
2026-01-04 12:17:17,417 | INFO | src.core.system_arming | Starting system arming sequence...
2026-01-04 12:17:17,417 | ERROR | src.core.system_arming | Capital availability check failed: 'CapitalParameters' object has no attribute 'max_position_value'
2026-01-04 12:17:17,417 | ERROR | src.core.system_arming | Critical safety check failed: capital_availability
2026-01-04 12:17:21,553 | INFO | src.core.system_arming | Starting system arming sequence...
2026-01-04 12:17:21,553 | ERROR | src.core.system_arming | Capital availability check failed: 'CapitalParameters' object has no attribute 'max_position_value'
2026-01-04 12:17:21,555 | INFO | src.core.system_arming | 🔒 SYSTEM ARMED at 12:17:21
2026-01-04 12:17:21,556 | WARNING | src.core.system_arming | ⚠️  FORCE ARMED with 1 critical failures!
2026-01-04 12:17:21,556 | WARNING | src.core.engine | No regime manager available
2026-01-04 12:17:21,556 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 12:17:21,557 | INFO | src.screener.excel_screener | STARTING EXCEL-DRIVEN SCREENER
2026-01-04 12:17:21,557 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 12:17:22,896 | INFO | src.screener.excel_screener | Loaded 14 screener rules
2026-01-04 12:17:23,436 | INFO | src.screener.excel_screener | 
 ACTIVE FILTER RULES:
2026-01-04 12:17:24,894 | INFO | src.screener.excel_screener | Loaded 100 enabled stocks from universe
2026-01-04 12:17:26,761 | INFO | src.screener.excel_screener | Loaded sector mapping for 100 symbols
2026-01-04 12:17:27,394 | INFO | src.screener.excel_screener | Market Trend: BULLISH
2026-01-04 12:17:27,433 | INFO | src.screener.excel_screener | Successfully fetched data for 100/100 symbols
2026-01-04 12:17:27,433 | INFO | src.screener.excel_screener | Bulk data received: 100 symbols with data
2026-01-04 12:17:27,592 | INFO | src.screener.excel_screener | Starting screening of 100 symbols. Bulk data has 100 entries
2026-01-04 12:17:27,979 | INFO | src.screener.excel_screener | 
📊 REJECTION STATISTICS:
2026-01-04 12:17:27,979 | INFO | src.screener.excel_screener |    Total Processed: 100
2026-01-04 12:17:27,979 | INFO | src.screener.excel_screener |    Passed: 26
2026-01-04 12:17:27,980 | INFO | src.screener.excel_screener |    Rejected: 74
2026-01-04 12:17:27,980 | INFO | src.screener.excel_screener | 
   Top Rejection Reasons:
2026-01-04 12:17:27,980 | INFO | src.screener.excel_screener | Metrics calculated: 100, Passed: 26, Rejected: 74, Insufficient bars: 0, Missing data: 0
2026-01-04 12:17:27,981 | INFO | src.screener.excel_screener | Max trades (adjusted for BULLISH): 8
2026-01-04 12:17:27,982 | INFO | src.screener.excel_screener | 
============================================================
2026-01-04 12:17:27,982 | INFO | src.screener.excel_screener | TOP PICKS:
2026-01-04 12:17:27,982 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 12:17:27,983 | INFO | src.screener.excel_screener | INDUSTOWER | Score:  47.37 | Price: Rs. 442.05 | BULLISH_TREND,HIGH_VOLUME,STRONG_TREND
2026-01-04 12:17:27,983 | INFO | src.screener.excel_screener | HINDALCO   | Score:  42.61 | Price: Rs. 925.70 | BULLISH_TREND,HIGH_VOLUME,STRONG_TREND
2026-01-04 12:17:27,983 | INFO | src.screener.excel_screener | COALINDIA  | Score:  39.61 | Price: Rs. 427.90 | BULLISH_TREND,HIGH_VOLUME,STRONG_TREND
2026-01-04 12:17:27,984 | INFO | src.screener.excel_screener | BLUEDART   | Score:  34.99 | Price: Rs.5593.50 | NEAR_EMA20,HIGH_VOLUME
2026-01-04 12:17:27,984 | INFO | src.screener.excel_screener | UPL        | Score:  34.61 | Price: Rs. 804.65 | BULLISH_TREND
2026-01-04 12:17:29,629 | INFO | src.screener.excel_screener | Written 8 results to Excel: SCREENER_OUTPUT
2026-01-04 12:17:30,185 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 12:17:30,185 | INFO | src.screener.excel_screener | SCREENER COMPLETE
2026-01-04 12:17:30,186 | INFO | src.screener.excel_screener | ============================================================
2026-01-04 12:17:30,189 | WARNING | src.core.engine | DUPLICATE PREVENTED: HINDALCO has pending order | order_id: ORD_HINDALCO_1767438568136 | qty: 1
2026-01-04 12:17:30,190 | WARNING | src.core.engine | DUPLICATE PREVENTED: COALINDIA has pending order | order_id: ORD_COALINDIA_1767438568523 | qty: 5
2026-01-04 12:17:30,191 | WARNING | src.core.engine | DUPLICATE PREVENTED: INDUSTOWER has pending order | order_id: ORD_INDUSTOWER_1767438569181 | qty: 2
2026-01-04 12:17:30,192 | WARNING | src.core.engine | DUPLICATE PREVENTED: UPL has pending order | order_id: ORD_UPL_1767458402625 | qty: 2
2026-01-04 12:17:30,194 | WARNING | src.core.engine | DUPLICATE PREVENTED: SRF has pending order | order_id: ORD_SRF_1767508994077 | qty: 1
2026-01-04 12:17:30,792 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 12:17:31,016 | INFO | src.core.regime_weighting | Market regime change: None → MarketRegime.VOLATILE_NEUTRAL
2026-01-04 12:17:31,017 | WARNING | src.core.regime_weighting | Regime change to MarketRegime.VOLATILE_NEUTRAL - invalidating confidence
2026-01-04 12:17:31,017 | INFO | src.core.regime_weighting | Significant weight change - Session: MID_SESSION, Regime: VOLATILE_NEUTRAL
2026-01-04 12:17:31,017 | INFO | src.core.regime_weighting |   gap_trading: 0.08 (base: 0.25)
2026-01-04 12:17:31,017 | INFO | src.core.regime_weighting |   momentum_adaptive: 0.21 (base: 0.25)
2026-01-04 12:17:31,018 | INFO | src.core.regime_weighting |   volatility_regime: 0.48 (base: 0.25)
2026-01-04 12:17:31,018 | INFO | src.core.regime_weighting |   correlation_sync: 0.23 (base: 0.25)
2026-01-04 12:17:31,018 | INFO | src.strategies.adaptive_manager | Evaluating CUMMINSIND with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.07722007722007722, 'momentum_adaptive': 0.2084942084942085, 'volatility_regime': 0.4826254826254826, 'correlation_sync': 0.23166023166023164}
2026-01-04 12:17:31,088 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 12:17:31,524 | INFO | src.core.engine | CUMMINSIND: Adaptive strategy approved - momentum_adaptive | SL: 0.80x, Target: 2.50x, Size: 1.00x
2026-01-04 12:17:31,524 | INFO | src.core.engine | CUMMINSIND: Reserving capital for proposed order - Value: Rs.4,482.10
2026-01-04 12:17:31,525 | ERROR | src.core.engine | Error processing signal for CUMMINSIND: Insufficient capital. Need Rs.4482.10, have Rs.4250.00 releasing capital reservation Rs.4,482.10
2026-01-04 12:17:31,526 | WARNING | src.core.engine | DUPLICATE PREVENTED: SAREGAMA has pending order | order_id: ORD_SAREGAMA_1767438570223 | qty: 2
2026-01-04 12:17:31,688 | ERROR | src.strategies.market_detector | Failed to analyze market state: 'dict' object has no attribute 'candle_count'
2026-01-04 12:17:31,899 | INFO | src.core.regime_weighting | Market regime change: MarketRegime.VOLATILE_NEUTRAL → MarketRegime.CORRELATION_BREAKDOWN
2026-01-04 12:17:31,899 | WARNING | src.core.regime_weighting | Regime change to MarketRegime.CORRELATION_BREAKDOWN - invalidating confidence
2026-01-04 12:17:31,900 | INFO | src.strategies.adaptive_manager | Evaluating BLUEDART with strategies: ['gap_trading', 'momentum_adaptive', 'volatility_regime', 'correlation_sync'] | Weights: {'gap_trading': 0.15151515151515152, 'momentum_adaptive': 0.3636363636363636, 'volatility_regime': 0.3636363636363637, 'correlation_sync': 0.12121212121212122}
2026-01-04 12:17:31,900 | INFO | src.core.engine | BLUEDART: Adaptive strategy approved - momentum_adaptive | SL: 0.80x, Target: 2.50x, Size: 1.00x
2026-01-04 12:17:31,900 | INFO | src.core.engine | BLUEDART: Reserving capital for proposed order - Value: Rs.5,593.50
2026-01-04 12:17:31,901 | ERROR | src.core.engine | Error processing signal for BLUEDART: Insufficient capital. Need Rs.5593.50, have Rs.4250.00 releasing capital reservation Rs.5,593.50
2026-01-04 12:29:31,483 | INFO | config.enhanced_config_manager | Timing config loaded: enabled=False
2026-01-04 12:29:31,484 | INFO | src.core.risk_manager | Risk Manager initialized with comprehensive risk controls
2026-01-04 12:29:31,485 | INFO | src.screener.excel_screener | Excel screener initialized: MiniRobo.xlsx
2026-01-04 12:29:33,153 | INFO | src.screener.excel_screener | Loaded 100 enabled stocks from universe
2026-01-04 12:29:33,699 | INFO | src.core.warmup_manager | WarmupManager initialized for 10 symbols with 60 days lookback
2026-01-04 12:29:33,699 | INFO | src.core.warmup_manager | 🔥 Starting system warmup sequence...
2026-01-04 12:29:33,699 | INFO | src.core.warmup_manager |   🔄 Executing: load_market_data
2026-01-04 12:29:41,365 | INFO | src.core.warmup_manager | Market data loaded: 10/10 symbols, 430 total data points
2026-01-04 12:29:41,365 | INFO | src.core.warmup_manager |   ✅ Completed: load_market_data (7.67s, 430 data points)
2026-01-04 12:29:41,366 | INFO | src.core.warmup_manager |   🔄 Executing: calculate_indicators
2026-01-04 12:29:41,421 | ERROR | src.core.warmup_manager | Indicator calculation failed for HDFCBANK: 'high'
2026-01-04 12:29:41,421 | ERROR | src.core.warmup_manager | Indicator calculation failed for ICICIBANK: 'high'
